citationID,citationName,citedReferences
75d36e7e1e68892b39dadc238762df96c8823745,Carbon-Efficient Virtual Machine Placement Based on Dynamic Voltage Frequency Scaling in Geo-Distributed Cloud Data Centers,04ab0c05680d496b99cd7f56125b2ce32a6584ec$$@$$fdf71813a6f4a0377a80d4cd8899e987a77dde8f$$@$$d7569bb31d7f402c267d643874c104f20300bb0e$$@$$5564aee3c3aae89f4cb2b647866a17091c56271e$$@$$0273639abef8c5d0a5451586ba0379b9ef69592d
78a71aea5a928576b9e3c5c4b7b7eb5dd496f67e,Energy-Efficient Resource Provisioning Using Adaptive Harmony Search Algorithm for Compute-Intensive Workloads with Load Balancing in Datacenters,56485ef7ee6eed7681427f434d2d1ccbcdc1de6d
f05db05758a843a3128fa982bc7eb2edbd0fb06a,An energy-efficient algorithm for virtual machine placement optimization in cloud data centers,04ab0c05680d496b99cd7f56125b2ce32a6584ec$$@$$675a2b49b91c8a5e7433a90f1ef5e397b314fbef$$@$$d7569bb31d7f402c267d643874c104f20300bb0e$$@$$5564aee3c3aae89f4cb2b647866a17091c56271e$$@$$63826b7681bb1ff8195612ef75428812b6126a77$$@$$56485ef7ee6eed7681427f434d2d1ccbcdc1de6d
08589e2b18be14df9247e928772466261073dc3f,Virtual machine placement based on multi-objective reinforcement learning,b38ee4196f8b1dc7bfdbd30a76879497e95fdbb6$$@$$56485ef7ee6eed7681427f434d2d1ccbcdc1de6d
94f18d5b7d7dca7a1a8f3e3503f9a8a1a74a41ba,A Survey on the Current Challenges of Energy-Efficient Cloud Resources Management,1669b95097226da0879bf19ae380a63422b84a39
3251a993813c6a2473efc187dc2336f96c5b5628,Virtual machine placement mechanisms in the cloud environments: a systematic review,b38ee4196f8b1dc7bfdbd30a76879497e95fdbb6$$@$$675a2b49b91c8a5e7433a90f1ef5e397b314fbef$$@$$56485ef7ee6eed7681427f434d2d1ccbcdc1de6d
a9e46f38da395f69f21422824efc2e651f7debb8,Efficiency-Oriented Production Scheduling Scheme: An Ant Colony System Method,cb4368eab957ded0ce8c587c4fda165a26bc5a22
65fcf04d5ff78b2c38966100545d09da9ff07552,Fuzzy-logic-based multi-objective best-fit-decreasing virtual machine reallocation,04ab0c05680d496b99cd7f56125b2ce32a6584ec$$@$$675a2b49b91c8a5e7433a90f1ef5e397b314fbef$$@$$56485ef7ee6eed7681427f434d2d1ccbcdc1de6d$$@$$0273639abef8c5d0a5451586ba0379b9ef69592d
d73ec1838bfa3e24c4a920ffa0c6c29c678ce1d5,Reasoning Based Virtual Machine Mapping Toward Physical Machine,b38ee4196f8b1dc7bfdbd30a76879497e95fdbb6$$@$$d7569bb31d7f402c267d643874c104f20300bb0e$$@$$1669b95097226da0879bf19ae380a63422b84a39
869afaa5b820ca13a542f2b30e6a7211e68cf0e9,"Optimizing virtual machine placement in IaaS data centers: taxonomy, review and open issues",04ab0c05680d496b99cd7f56125b2ce32a6584ec$$@$$e036901beee3b734d1270a0f403a29c5c1bfd816$$@$$675a2b49b91c8a5e7433a90f1ef5e397b314fbef$$@$$4e17e7bfc5d72a549bf63f44560540968d7e91f9$$@$$b38ee4196f8b1dc7bfdbd30a76879497e95fdbb6$$@$$d7569bb31d7f402c267d643874c104f20300bb0e$$@$$42f594993d8a7b3d4743862a73d3745e7704a018$$@$$b2370d7405f65552a13b01273c35881ade3fe348$$@$$56485ef7ee6eed7681427f434d2d1ccbcdc1de6d
e4a6117a15d1981bc34052d1f439accf90711397,Energy-aware virtual machines allocation by krill herd algorithm in cloud data centers,d7569bb31d7f402c267d643874c104f20300bb0e$$@$$04ab0c05680d496b99cd7f56125b2ce32a6584ec
d7a21d116aaad4629f63c188710d4ad9853d3933,Multiobjective virtual machine placement mechanisms using nature‐inspired metaheuristic algorithms in cloud environments: A comprehensive review,5727595a1fb638b62ff406e28ac300d432ba53ec$$@$$56485ef7ee6eed7681427f434d2d1ccbcdc1de6d$$@$$0eaca85070e0ea52278927ff3fb7717103ba88d8
bae40b9e0810ef8c4c4ccdb628e3203f6239f644,Resource Management in Cloud Data Centers: A Survey,04ab0c05680d496b99cd7f56125b2ce32a6584ec$$@$$675a2b49b91c8a5e7433a90f1ef5e397b314fbef$$@$$b38ee4196f8b1dc7bfdbd30a76879497e95fdbb6$$@$$63826b7681bb1ff8195612ef75428812b6126a77$$@$$b2370d7405f65552a13b01273c35881ade3fe348$$@$$56485ef7ee6eed7681427f434d2d1ccbcdc1de6d$$@$$0273639abef8c5d0a5451586ba0379b9ef69592d
37a0c222a0650f8fc938bb6b8dca24aed480024d,Hybrid and adaptive harmony search algorithm for optimizing energy efficiency in VMP problem in cloud environment,04ab0c05680d496b99cd7f56125b2ce32a6584ec$$@$$675a2b49b91c8a5e7433a90f1ef5e397b314fbef$$@$$56485ef7ee6eed7681427f434d2d1ccbcdc1de6d
09d5ba8996ea7deba627b9e34f2afe9a0894d0f6,An Improved Ant Colony Algorithm for Solving a Virtual Machine Placement Problem in a Cloud Computing Environment,b38ee4196f8b1dc7bfdbd30a76879497e95fdbb6$$@$$56485ef7ee6eed7681427f434d2d1ccbcdc1de6d$$@$$fdf71813a6f4a0377a80d4cd8899e987a77dde8f$$@$$cb4368eab957ded0ce8c587c4fda165a26bc5a22
975fee0f59dbfb1f792eabe8f222cba341737c3d,A Novel Macro and Micro Scheduling Model for Regulated Safety Inspections Based on Probability Integral Transform and Modified Bin Packing Algorithm,a743cf69b6710600603b7d0eac56ffa6944def9f
9b7c73d2c1f15e5f96af1905ce342a41ccff0471,Metaheuristics Algorithms for Virtual Machine Placement in Cloud Computing Environments—A Review,b38ee4196f8b1dc7bfdbd30a76879497e95fdbb6$$@$$5727595a1fb638b62ff406e28ac300d432ba53ec$$@$$5564aee3c3aae89f4cb2b647866a17091c56271e$$@$$0eaca85070e0ea52278927ff3fb7717103ba88d8
d668e8733a442b474608c6cfd2ac10e56d880e8e,A Strategy Game System for QoS-Efficient Dynamic Virtual Machine Consolidation in Data Centers,04ab0c05680d496b99cd7f56125b2ce32a6584ec$$@$$0eaca85070e0ea52278927ff3fb7717103ba88d8
b56a1fa03da548c59e69ff484e2de579cafbca19,A Novel Model for Optimizing Selection of Cloud Instance Types,56485ef7ee6eed7681427f434d2d1ccbcdc1de6d
